Id,Price
7823,174740.7566845392
310,145706.90399276646
3704,243037.9303846289
11615,211785.91164281993
6605,215896.29240365382
3381,186546.73934268823
2143,144363.71251785537
3191,249271.02449145794
13980,156662.8866585886
15613,168873.14716185798
10943,255472.6142934529
9654,147105.918220325
16053,367092.5570522739
14931,220999.58755692356
8299,225594.20243402757
2147,169428.04325471702
11567,408650.8368827186
5905,136176.02528367896
11160,112002.73027833711
8275,150499.59145684392
16398,272842.8730735324
11229,189050.10237603687
10309,167073.7820938351
7340,266415.4334239408
7653,168879.2570897019
272,155255.5433904757
9831,235739.7478524737
5016,138844.413202435
5968,72365.67224695
796,235327.24658469867
12123,131533.77401243235
16629,191655.64167925075
2637,174579.2494917578
6194,223546.3885667047
6216,425178.1348289219
14346,161109.63285920263
6428,137812.99700417195
2891,227414.18998060774
84,187076.9424644154
9260,192650.59242601664
15250,138519.20189388705
2348,199314.36116127096
10427,277156.4806037683
13230,255376.82811392628
1691,188097.3379710069
8803,128855.95229761503
5464,210647.8609134633
10559,112032.39256143036
16787,305454.8100543369
4278,161767.49406692153
6183,161001.05636458576
12775,166721.77777016765
10104,171224.2838694109
13663,176039.04916829045
9404,263853.30515015795
14724,212328.6719909946
10040,175722.833404736
4646,190003.17188591964
4754,155746.02475251874
3310,220560.1878279377
2003,196119.71814885185
7312,264776.38597179466
10921,219695.05108236743
13419,286259.58312295954
10105,157513.10589176844
2196,393426.82379538787
12659,233769.6431390428
4380,229212.9629393462
10847,149274.94619415773
10805,280574.3088600516
8709,99040.47707730556
8319,177590.5689123218
2215,187786.3180809677
7000,206657.24176700425
7701,111874.62398115973
9678,195935.41724866972
14026,198583.11110748918
7971,176624.89558590672
13734,142721.72818002396
16483,185655.2736660777
6150,223026.49641460183
2931,269435.5705600754
5418,189221.24343090403
1662,559153.6879185368
2441,216369.38043182294
669,143574.54023604232
7734,178761.04824660666
6010,242081.54207619678
266,141121.62009287122
632,142207.7016000225
16221,103835.55010198746
11832,178191.92204568884
5035,122223.89329184518
37,119810.9949846367
6168,184230.4424136833
11757,167478.1064109472
8086,122249.67594085113
6529,226367.63423391807
15121,207920.99024023014
13904,144653.2382127365
3711,160061.26315688665
16563,120149.07190555349
14494,170386.03413524092
3006,227284.99445256285
15299,129739.47637088306
92,283033.5745623058
8066,183805.89465050297
16071,215017.95518232926
10662,142545.58066418982
3883,219117.36681630532
5511,120072.3136297131
2821,250836.2866833842
9570,191030.53958019766
4326,242452.21902662766
9251,234898.39466986436
9031,205591.13151029553
12689,167059.6464942233
16380,264347.49890563835
1053,224786.65408630844
4568,196053.82851563045
16140,117728.64266605777
14356,375896.8278201744
8466,183744.57334663256
15652,140802.718340599
3285,114892.56401125641
3198,164330.38540557216
14088,435158.0098699273
2268,123325.2370786488
15472,192495.03371707365
1203,212646.05660309235
7157,345918.89282288327
6886,180043.988483397
5083,242537.13736383434
7467,115547.39268549015
14068,210344.3570861879
2080,174485.36695881188
10865,160934.06999608513
13516,177028.55940636835
14150,216450.67907292742
7609,103034.21169924056
2144,277282.72113955556
10357,195937.38778014432
2396,238960.42550410214
1526,362217.8670372162
10890,227632.11791458022
8638,388748.21743893094
6050,262067.52568991907
7639,105606.50393163295
10544,186647.5644494858
9577,247507.22404961637
13195,215773.80908153954
3484,219371.40155029434
16668,376684.26590443327
7171,179075.90329408136
8547,220621.32598310112
12735,205485.7292742452
9093,189337.26027533793
15323,279714.3701646597
14897,145924.81290120195
5135,138074.65872708318
5327,212750.84219953936
13133,261169.66676893434
1676,286572.5718745916
16296,283524.665607152
1095,145136.55857911904
12528,153597.164327562
7348,279575.2217231336
11663,161743.96553080666
1803,219207.87047264437
1510,239234.7505298213
16045,207006.3737744594
2900,147886.03153305093
3236,179297.43496900864
1318,263560.37008235866
14948,223870.47343228283
7840,289491.8489957752
15325,183185.45598224393
8700,118958.01164980503
15706,187346.42439528447
14449,154490.0319049835
16117,171779.3560645593
4529,183524.5284249414
11199,196407.704601806
4052,363221.53217299795
821,204340.57331249825
68,248424.66845006205
554,120149.29451662349
452,205165.91156422283
11394,324070.02996797225
11393,164720.52821103786
9535,176296.90226382212
4024,181044.81626024
10069,204194.67084411217
12007,154228.4440341121
12368,347252.96522203385
1259,355121.2943444627
1124,325801.67569343274
3707,190898.51816396517
8767,161380.31480942073
1919,162308.61640981445
16741,157431.66257747886
6664,284841.40904310736
5688,387860.93615553953
7799,144091.7301838695
14843,382035.2576032861
7532,155954.20716007825
8133,169895.4217096507
6264,333187.5471275103
4125,153613.50800612185
2410,176432.4617189368
13607,207218.40782461484
1716,280695.22970346385
1370,128383.92046380839
2273,396341.96579767094
15298,313442.73050655273
4284,257195.67811245192
12303,141181.6562157319
7808,135041.1426728071
2203,147891.16249701244
7237,127371.46264698474
15864,155600.3626670341
2844,138411.3683749264
5729,164082.49830564894
11812,329522.17553584947
1779,137281.75467557533
6442,135936.49157360353
6160,208313.7904450936
8266,194170.1455399004
9903,158550.30256785103
2867,142057.00935701706
6998,181377.17190123364
13932,179785.32859881796
12587,168378.1241602141
3611,223231.56623380337
2646,283042.7990367864
1890,167119.93359513124
860,238251.50160066073
14187,209943.28803154425
12569,265414.8944767838
1276,82671.24326624152
12025,219402.3199126171
4890,301533.69660341396
14410,264684.9104977554
10352,223597.21697116864
11407,226488.2115027304
10384,173737.71425440605
7622,245179.32326509975
12578,166723.22329781335
15820,184509.77268445556
563,191569.89418386924
15226,174678.23836981997
6396,213277.08630640648
6247,144688.54898108853
3339,150651.3670107265
10975,269700.22088000015
7475,99555.73997289006
11129,206161.6030180336
3051,272469.54362939356
10232,243386.71233853485
14106,183785.27709331186
5502,220582.5342217681
4558,71232.88115334083
4181,142500.19603715278
8426,129251.74160319027
6611,163319.08719542573
14641,142028.49258376408
15539,281583.2830115028
13119,154416.3363131259
11716,174668.95309243715
7316,253470.19286373688
7791,110045.25920425249
13034,288870.35557466245
1068,299432.42660614784
4060,166399.94347400562
10172,203149.4823798054
2591,185620.15942187313
12494,337210.8077498265
7828,257542.7608201387
15284,175851.29831005618
7947,170524.46883068938
16335,223165.79117877688
10234,334905.6868576351
2797,265302.25384311716
5341,243248.8911302751
3059,270222.5800546784
1559,70046.1465165751
15320,268186.9780123663
10284,366935.5695770632
4134,221859.36313925686
4481,222423.90115774743
7222,184994.71329441242
4062,228682.53057794485
2192,207705.54429390864
9637,177308.6851671858
16236,163276.87116006474
4272,162893.72766126157
9406,281796.049836436
14309,236184.6033477661
1946,285530.5160602109
16235,222416.24151154593
7146,170990.61139251362
16784,214658.2157339096
349,328782.82593164203
6251,174941.69031558017
5128,392353.9324585211
11718,190768.45951788273
16721,88734.09318726532
12517,180733.27160190127
15961,183298.88683300474
9428,152176.81689837904
14541,145577.5083700912
10168,111489.87582756499
11270,159107.88311285063
13210,221908.67948085704
11518,165302.9605681974
12612,200207.0094065142
16352,114101.55434465781
9935,154235.43033974426
15521,383174.1791953888
11482,197969.27695354552
11443,162131.04057594406
9459,259045.21216908653
9218,179756.57252699407
854,141499.0418432825
5619,114130.39796002692
9208,196271.20048038938
4391,141549.36255362883
15207,154822.67167243498
7183,187001.39162960288
16442,219039.23982061946
7936,90668.97194613949
10606,295235.925465553
4979,156211.46522033337
4854,251007.21986029
16476,127587.26634074423
10516,167794.35424835014
16261,278427.78766915074
90,256836.10801870187
5433,180360.93287159596
14338,146219.5988030004
13487,226486.92906250255
8211,477677.96344111435
170,177046.41535316184
14051,99105.70706480117
10686,189695.38324849436
7595,321313.8137777498
6777,348699.42599549255
14661,178559.2280055942
13991,319163.1886733932
16795,180651.8892743767
2740,138093.2505649693
7368,312102.7989356319
2413,228406.18204725572
1852,480991.3093119126
15200,383784.7257776641
8467,333295.55990931543
16379,278935.2315023782
3375,181007.66586455426
5945,483372.2256664178
2641,179498.9373572463
2837,297766.67798343376
3498,217382.24023142536
10876,158931.665219291
1285,230325.4932102721
9285,245190.01257951828
4015,330870.10795437853
2526,187164.62889933225
7814,194248.98844619698
7117,287450.33750203095
12359,123503.60392366527
3303,286097.8770636872
13874,170054.85680199976
5484,200545.0346289294
15067,151180.60007095282
12639,228188.3105856679
3388,215750.6096543135
4256,195070.2900447658
15738,198266.09331633366
14049,159491.2619177247
15780,184925.53276911014
9564,179588.3651159094
11910,223318.27334381305
11315,211472.27162770912
1733,149508.7260970704
3910,356887.1194193647
7552,554242.2183044733
254,179715.6226736783
5222,229768.33897992625
8314,229943.1887826514
16743,234221.76233247836
10335,111934.31185502304
8226,248045.3892335325
12254,238530.54158232774
13152,206958.3600590841
15020,204788.03571233677
16349,220564.55413879652
11924,166975.74905951423
12543,193353.11860895765
14114,228408.25029440914
12318,242765.7704958454
15383,182189.78008031409
6679,197390.83894986205
635,190649.136466317
15993,285429.7054801661
11375,170752.5836814449
11216,178272.54357644732
15401,212136.4078443515
11301,159645.96926231208
13804,278567.471167857
10839,206698.00042207184
1588,336184.97607090767
3596,195904.96385365244
5816,179504.31078348268
8099,145498.9663118059
6551,203071.28357966288
14075,390412.8881484683
13431,213387.68711615956
9481,319502.48196892464
5295,148279.7404507175
15859,327685.2781991482
10634,344156.65444299305
444,215896.743447528
11686,275479.32982197375
1213,210864.60362002265
13970,147942.63371195394
6849,411964.9735685973
9911,238477.1359132186
5649,169180.60360571498
7184,135791.3383984113
5877,258667.87189967732
1655,406670.740890702
15301,206214.21415802455
12389,237889.19186883775
5241,274247.3836572522
7048,166438.36388138344
10574,131335.2055064409
8593,146246.00018497035
4752,173878.76115301787
14663,180720.46894460288
10994,204964.79742925498
87,86111.70046238737
5132,127947.75513681502
6372,355437.7193125611
7411,317001.39820199704
3319,247264.84733276238
9355,120650.19525674525
5139,273835.88603185577
56,284655.56180976494
3249,201319.3644238795
5047,82942.0123213166
13238,362142.6523595405
2190,329151.23559594055
15599,177484.42720628806
6542,173552.83298794754
1968,173121.6882287811
5630,164835.14960628518
9157,247158.38712234885
789,157284.402788621
1413,267475.6598956639
12514,222959.9647305116
13459,148147.52837347987
1345,235997.40384570984
4034,207222.2447499113
15169,153781.66999534448
6770,247830.19751195505
3334,185694.55900427286
12998,180095.69562962741
15870,237297.48990699733
1871,174480.45302188955
5770,189731.74080774692
13196,104982.3911871521
7633,199722.29154367282
10699,223869.46056562557
15470,189356.14155861997
1903,527189.5906389874
13860,236050.54257847928
7649,165496.4628262474
11043,141367.4354155187
2922,220562.53804090864
7538,262076.55309046834
9477,111028.79331672977
117,381637.55284968024
1457,247259.15339716207
7082,173755.93968062397
3053,271557.0084836798
12522,110675.61142198637
5744,352790.526800365
13566,424889.9903631485
1464,138704.6167000359
3852,119691.61032363381
9557,224480.4878643231
14719,393313.6280455824
13978,124778.66286604221
3286,151959.2715072153
13019,300387.7144383786
1421,133873.2126093185
13502,182331.86479652193
14811,128544.93627984141
9297,275470.29191250284
7749,403304.279669489
16555,140763.26559816336
14576,184333.58878942308
12766,160616.8882254887
4679,152217.027268909
10033,192056.84880634348
11231,261814.74910136234
15112,149923.69208125846
10617,183673.97825364285
2175,173543.53881142277
16502,418486.94915127376
10106,188353.69057650387
12561,153699.36011909676
15907,308036.4601240294
8069,118157.48646841223
8316,127610.8990467627
12343,249575.88770354167
12092,132198.55756552154
1527,184690.98548208878
10010,224348.0213944662
655,117283.22026410206
10549,142592.20561072094
3248,111398.16809708663
13499,319480.7754607825
14959,206789.512221791
6070,170872.54402331787
11360,223274.50973107014
12102,203861.32710205432
11870,312712.1109045218
3713,130916.1158692333
3230,152110.54238694927
7742,234425.6225451971
15092,329235.30033731315
8728,320569.19063708157
3386,140045.58508562305
9409,148223.60490172094
16545,232275.72999923845
3127,164067.04355144346
11344,154514.65371692917
2112,232579.80697153838
7310,204452.80039318788
6313,214759.7844549186
3681,420114.88974430255
5114,246359.12991106507
270,150335.94236458334
14350,177756.72217406888
12223,353405.4661536412
1066,183743.84959599495
16116,425889.6836486764
11410,563930.2540993494
4088,152902.03407629303
5956,183404.3842238024
14669,145831.63597339427
13871,137241.1811966272
4126,247410.28434632666
12114,193996.06458428525
16607,161294.9378876956
4266,214865.9682369429
13518,191218.47384521394
11856,265458.4457209707
3885,246099.97969226947
8891,178122.97670505676
4964,173004.20601111706
7696,143025.5655768592
6894,119828.8639842393
9766,203213.11036066382
4800,152582.83820460233
2840,184680.76387102425
4743,183409.29450315086
13562,496838.6625416388
8301,198873.2153566655
5405,179656.60898095008
1535,165408.42763380267
9073,129261.11228200873
1698,333378.67242989945
12262,240914.09850472247
6794,185595.7998133189
12701,188403.2849873097
8432,174511.64426005748
13540,135338.50505638405
8629,148849.37618567146
1440,181309.43810337727
8596,209345.0435556588
9575,268909.5736994896
14976,98218.32956925039
3149,220211.26639492574
5157,123838.4777256844
10748,180290.5922981879
9719,330908.89691368723
6376,192775.88083901233
9733,167608.44758187322
4749,191634.99546186044
4994,405116.1891921895
538,193486.52486025763
5512,131243.28460079417
9778,128151.46902451137
9761,144130.7224314802
3174,381065.6662887413
13429,183799.44620863904
10467,71120.87261031165
14129,173640.18119788953
13608,215248.6109076714
11106,141102.73586216485
12048,177943.80363491934
1054,363409.1703448521
3582,85206.97876379384
1566,149863.55452098916
11529,147198.80694980678
11859,144505.69519533822
10582,151818.73569935324
14907,326971.49700220075
14039,153711.99240195527
10489,184668.49383408646
3331,326567.10097759013
10153,247593.72877775878
5271,161379.17381101844
11871,361565.04242653993
776,126056.4921494091
3994,125681.38890487506
9433,67982.37128735193
14275,144799.18819232375
8030,219735.29360670093
8169,258371.48178733487
8053,193056.86969467995
4822,206007.66200550695
13197,206172.69893519755
13634,259448.23664581552
8951,187921.1360588386
12176,243456.17771861938
15471,144869.41840208517
14962,163489.0103138417
12512,129986.38262832811
8697,508576.4956582728
7095,222345.1665069036
13639,196066.58585749005
16660,173967.5592072912
5848,144898.3127156461
5386,189308.8786166399
10880,294903.0141583428
3954,184595.5854979773
13426,243253.8144796757
5966,220073.84255782253
16315,279405.6578138036
7455,202997.02392971088
11071,236686.34506369795
14740,214749.2962116397
16087,234283.48531696328
8931,252269.02135080955
15289,172975.69695343342
16089,255960.90345647946
12128,185667.84815302773
4724,206598.72790742328
8585,206895.23175873977
7188,239204.99786982973
5423,144854.19878475668
10488,193451.2191994496
5980,201980.21228378415
8376,243745.50443396354
12397,140392.28374202826
16496,204683.55347645926
4891,258562.9624622217
9710,140212.93552287712
6339,171973.02234534457
244,228341.7433141749
5002,219225.51658079543
5358,168353.35339685707
7636,154106.5061666612
9361,303386.2854996795
3601,111696.38207223287
15755,152481.30811462607
172,183514.06721267768
3037,374391.01965982356
577,235908.1396846221
3607,182408.58780818328
2515,111212.59194613289
10413,145315.7818064202
10511,220994.72669409832
4637,365545.89726278593
12736,276965.2405554004
9534,232232.9788907781
11641,145328.2649986981
10419,254612.67864265907
15313,112076.50898102125
14915,197717.267258225
12409,347774.8511117351
9405,129672.18877963981
14066,199469.40871205748
14108,188345.06200383307
11931,230847.60548441336
11464,292344.6281368406
926,154601.4842277453
11190,221494.7925715987
10260,183736.05284942864
12712,201232.59422887806
1234,214913.83887025088
11608,98378.41406319769
3776,266215.85612512124
4881,199430.30145473022
10266,214292.52678460613
3262,242059.9081638837
3576,376012.35094758123
16604,486125.62823264324
8041,116588.79499704849
10691,250049.46379888128
8357,185560.2810106649
11661,149079.84079588376
4453,233674.9043878095
15936,218716.06563854645
8463,238574.03000479654
15770,201141.6861010218
466,164000.07424837322
14965,92430.83069163036
11227,169537.03151735506
9894,266138.34448651306
11746,202221.91126430535
4118,149292.65727280226
756,347071.73466488405
15589,197582.5749775117
109,339930.7057246699
5778,216486.64972546062
1731,83917.60045706494
3450,145815.75327271238
2961,188366.0468477371
222,182609.93664741737
11454,319464.6628928628
7339,188115.23781408035
12096,105025.71087872257
14074,180413.63588753398
4058,210487.39068424836
6603,238318.09191624355
3289,120909.29240149012
16681,259996.57015467674
8200,334972.2087581448
3343,289687.22786986403
7802,177422.25461113022
2082,376345.57167622255
217,252040.80779131927
1720,186025.75553210024
7224,245610.5661704547
6176,146295.29486011513
12571,262300.65998592344
16666,292763.9530032108
8908,198000.0798722825
6914,171657.89008726607
5428,201576.42539619165
381,187130.57382098297
3991,187900.60845593337
16365,225217.91941589472
1046,199532.5167571725
391,153854.00975664044
9212,344426.1394992633
3022,177078.19605853435
9961,111315.24747746899
6764,252678.86008938335
7720,187003.02130919977
4809,224052.27363252325
8877,307423.2394060389
7817,205864.3680612907
10614,110024.559028294
5553,246998.58117643406
16488,132103.577975936
11002,164803.9122879147
13592,272123.3145543545
15050,236467.7116234276
13553,261162.51088338558
9041,195256.82672213356
5461,394742.25422396755
16274,343216.8729491674
2138,117690.09605338768
6245,165836.1912683009
8245,164329.517054029
6491,214161.66314624494
13218,215306.49633407424
13101,105487.6390054598
10462,144796.36869098424
4079,182943.1198912516
1506,528925.2996323927
14107,129295.06395518074
12215,267927.3656391902
11576,325916.6406906487
10567,231055.0635056347
12713,214049.32042970002
1468,491080.89775810053
2549,245412.27497882108
4172,215703.8955221023
12380,249260.75368016117
3513,112812.1193736926
8165,331331.67601255816
1127,226664.3927690279
14601,384766.23684792174
15526,326798.6802663113
986,316137.9531948365
14968,208020.31072196338
9348,195092.9072893082
6317,273491.06809635746
7497,92747.3269311999
5079,310367.63694378024
528,177746.39353760905
10964,147103.73845384506
5812,304348.4765015909
11022,222165.385915133
16251,139634.89122635647
5863,112117.83416235016
8664,220307.28032042566
5396,140659.98654947805
6917,258149.01706937107
12776,129040.2840464531
473,246243.06319424545
13333,197064.73643491254
13023,194274.5462503048
7357,228705.26293882757
10955,500674.5312656902
11914,323663.83226619265
12535,149790.69666056798
11205,139288.08072286722
13209,184599.30528838641
16119,337361.29987690924
2174,223284.70036574962
4834,198224.08465581818
10151,185598.9994353287
5584,199112.42114087072
6672,216538.78502608108
12858,275736.85287216894
5106,200519.54389579198
8884,190219.79350192344
13766,174171.25742414565
12556,126978.9780026935
12910,224436.63662694584
6258,127637.67090281294
7100,247543.3191328391
1793,175147.54926029337
3335,185095.76253422166
12835,177817.85416122005
10591,158989.7091243659
15707,240317.41245886192
16389,161003.43721322404
7440,359712.50044590177
6293,177788.9432459886
3937,198494.4703174046
16527,209301.43832405415
5102,246098.7013834139
10734,288814.5170119345
7986,153321.89161175393
6495,122414.82816064604
9571,220651.96305812008
5131,196209.89886612183
10761,219030.8401291872
143,456986.3064738288
13829,165949.09790813207
13662,246507.31587160248
1771,152934.69586213547
5448,195537.79785763205
8594,157997.23173719243
12038,136375.8487234279
16471,150375.50346071587
16764,148833.54692805622
1282,166240.43105150422
15101,272198.8504558704
9473,136079.56400997305
2324,451268.6698140864
14448,243357.364681233
6000,68915.41743795299
2077,139259.4507293747
12960,233347.44189217695
15837,208001.70366064511
8805,240012.81455832382
9987,239452.02415483963
1580,300408.06114494865
11089,129600.89224911836
10926,225739.7302802008
12773,419949.3246485967
6490,280169.90479338804
10858,128104.04230713
2831,122743.17546930745
16326,150918.71947027795
371,201314.85736338838
8852,187822.42703245595
6713,323287.055192363
4230,204186.85300780053
3639,219870.7992875257
3642,196363.17575194032
5149,204791.07558313047
2861,207876.76143416457
13300,84264.74237079079
2807,343598.00621977606
5919,100107.99796640353
12716,484913.9403828321
4271,251255.93048752323
16055,258580.60233503257
3747,311521.3805112271
5857,210184.24326051495
6884,328278.64784484304
16027,261095.7707114092
3512,276055.8010661137
5181,182682.05655130322
16732,238334.38089501197
1908,182076.73045554533
12082,168242.80223999528
7286,133872.22346864658
8216,136456.78034659167
6929,319024.5898421482
3950,329882.8381075469
12479,188963.6901326559
877,134447.7365359769
1366,197893.64856165764
384,131707.95822919396
5767,198067.16875813843
6910,144886.84361700705
187,196189.68969793254
10164,268917.0840840581
8603,225992.1417107158
15834,208968.27470555046
3078,132507.86690922422
3479,265018.8315008665
6671,228029.65469934783
6078,173785.0184013848
16271,158176.45365971193
16191,171272.05389572636
11544,189568.4483147558
7781,190081.3094392162
14918,258102.90575619906
6238,171110.16983254574
12989,203594.16496075544
11907,186215.51256605593
9696,160339.22940596056
14084,264811.4163779198
3895,152571.04441782582
4367,196744.63101160157
8453,66172.68389072151
7638,348408.06846045074
8373,245441.73648880157
4674,186023.74590455717
15787,140192.78571080702
5903,246622.97589751714
13679,205866.97656191682
9018,267740.1593308598
15823,240195.9127937542
13289,151236.96940101247
9896,219208.1390724829
14436,183761.56910220868
5547,251924.82695839132
4048,268846.81295783893
16579,210252.4117320469
8550,185364.59871031012
9385,269094.42548542237
5242,151557.66387770337
31,183881.836232003
6144,263931.41945354594
3990,186796.24843950343
2523,85492.23658023088
12608,253230.19743620415
7234,165522.9738362383
15264,215925.16079974454
9623,181215.66999438862
3161,346037.1186172311
7425,101306.65233689199
13021,275166.56616394105
4044,154286.5631721265
15411,237306.27238934775
979,313844.04334700044
5514,240558.54165732692
4817,166970.11863548768
2115,182409.37953395446
10571,267873.62148102757
8992,228058.44909025633
15546,182039.910677641
11359,139502.05021250286
11972,181278.62546862528
12838,157367.37334141316
5948,130325.38066021269
422,324577.3162673997
4855,138858.23312042843
16197,109740.65980259184
8926,428554.34380883235
5703,180724.31968671363
8848,205785.47414912898
7039,309264.02377896674
3806,167326.9729317583
15154,234333.9071078014
13132,174678.45294899784
7438,201891.61199274554
4398,237723.82093641412
2440,197764.6280402936
3751,165310.9562393416
1476,190481.88104643504
2264,255086.21614403187
16444,165752.84557728417
10704,156907.056404893
4033,149182.10603411493
4508,117837.75706003424
16290,231084.27416788437
10387,212216.52221530088
5457,152190.78002147173
4910,272261.4396947748
7451,224476.87598752722
10732,171016.40345981505
8015,144256.9501986397
6148,191536.09378551025
5892,241617.73570032723
7825,235942.2494123824
6851,271040.4631146635
6633,220798.09727805678
2139,270231.0326131523
10213,268319.1423232629
2830,215450.10002130075
13907,133235.7005037797
15897,337671.6078092943
8311,178169.62932478703
14230,209852.47951386508
3878,198926.5627113199
13732,192645.099974256
12110,174162.01830485658
10675,295875.7069622565
12946,137116.59331530848
16754,204111.73306394392
4394,249332.76061900283
16728,171691.90608265638
14378,374949.1719591609
9949,170919.82833612553
994,199410.31058100195
13258,148505.83620555408
5883,310611.9532090042
6933,319938.8484708216
13193,222117.38383405234
13286,166096.4062668232
13407,370380.902600538
7512,116151.69455964357
7221,200874.4817348021
14428,130638.1090245914
1740,195667.05134856777
3,143631.09715895995
12952,198580.73801172842
11537,140053.4119347037
2558,133849.6861561036
14081,247328.65436700743
3517,219172.6341552605
7149,230288.18304242776
15777,116300.96710824835
8995,248161.67716631066
826,282940.2853935383
509,255489.88979937162
14875,294247.469205316
6591,165318.02852046408
11283,111380.23619134705
9897,254272.59037162192
14902,189163.22052521075
14291,217700.13361514662
3162,214742.37929195535
4206,193590.01255788718
11580,190323.92141397652
2007,196572.04501786214
14939,264214.9480436834
13572,201059.50054067542
